0 | 482.30340048331965 | 0.2571127205086166 | 4690.693753744269
1 | 210.8192538642342 | 0.4975740328252289 | 4703.164660582151
2 | 103.4193062018239 | 0.5620399427842281 | 4708.949234099962
3 | 54.36427384529165 | 0.5865774560417767 | 4711.349305571746
4 | 30.834293071288702 | 0.6197271432259849 | 4712.35970036166
5 | 18.300128515059228 | 0.6473126456698736 | 4712.814704637915
6 | 10.909764801912068 | 0.6544309903351463 | 4713.021255039085
7 | 6.445786572063925 | 0.6500468982347942 | 4713.110449853577
8 | 3.802192381355576 | 0.6477167673825784 | 4713.147162915487
9 | 2.2593561518621055 | 0.6500763829395592 | 4713.1619699930325
10 | 1.3608789446781242 | 0.6560000184534768 | 4713.167959705228
11 | 0.8302903024271451 | 0.6632467294325617 | 4713.170423355493
12 | 0.5078194644414388 | 0.6664575057987164 | 4713.171446607687
13 | 0.30898355397153204 | 0.6641612922292152 | 4713.171866402441
14 | 0.18803853061622405 | 0.6627534828549737 | 4713.172035649782
15 | 0.11521738157030627 | 0.6658474530574955 | 4713.172103896884
16 | 0.07069212868926292 | 0.6681566330157047 | 4713.172131607484
17 | 0.04303596107496732 | 0.6651700564849706 | 4713.172142744156
18 | 0.026011194369451054 | 0.6607244066426782 | 4713.172147118884
19 | 0.01570963151913315 | 0.6594441835216411 | 4713.172148813114
20 | 0.009503703593526326 | 0.6603045818268072 | 4713.172149467951
21 | 0.005750530438807962 | 0.6606742948279912 | 4713.17214972093
22 | 0.003477521263940076 | 0.6603922633958061 | 4713.17214981834
23 | 0.002102638376064251 | 0.6602017215308219 | 4713.172149855715
24 | 0.0012729043484672631 | 0.6605057217985479 | 4713.172149870032
25 | 0.0007733195602203431 | 0.6619382689571749 | 4713.172149875526
26 | 0.0004715013478586445 | 0.6640331079962342 | 4713.17214987765
27 | 0.0002874435975424019 | 0.6646761777323746 | 4713.172149878472
28 | 0.0001747521521829534 | 0.663378181175513 | 4713.17214987879
29 | 0.00010615158027557144 | 0.6624459068138828 | 4713.172149878912
30 | 6.455911650998562e-05 | 0.6629824085978739 | 4713.172149878958
31 | 3.923915003971039e-05 | 0.6631641284378115 | 4713.172149878977
32 | 2.3779679301374534e-05 | 0.6618604994416653 | 4713.172149878983
33 | 1.4383422780907007e-05 | 0.6605396160994558 | 4713.172149878986
34 | 8.703668569846459e-06 | 0.6604580252644633 | 4713.172149878987
35 | 5.273114362133818e-06 | 0.6610541712426703 | 4713.172149878987
36 | 3.1979069709096524e-06 | 0.661593185977359 | 4713.172149878987
37 | 1.9407972489172015e-06 | 0.6620101905914443 | 4713.172149878988
38 | 1.178211390756489e-06 | 0.6622202174509622 | 4713.172149878987
39 | 7.155869857900874e-07 | 0.6623429652788393 | 4713.1721498789875
40 | 4.351888696437852e-07 | 0.662890023098159 | 4713.1721498789875
41 | 2.6490755764967966e-07 | 0.663576749829369 | 4713.172149878987
42 | 1.6106740663438473e-07 | 0.6633360782012582 | 4713.1721498789875
43 | 9.773303798307797e-08 | 0.6622633251257577 | 4713.172149878987
44 | 5.926951009409824e-08 | 0.6616840612934397 | 4713.1721498789875
45 | 3.5960036461771966e-08 | 0.6619015933507162 | 4713.172149878987
46 | 2.180861768271705e-08 | 0.6618961537019838 | 4713.1721498789875
47 | 1.3212489434991963e-08 | 0.6613592576540187 | 4713.1721498789875
48 | 8.003747025282597e-09 | 0.6610951407346389 | 4713.1721498789875
49 | 4.852902895780806e-09 | 0.6614553859494215 | 4713.1721498789875
50 | 2.945567148726056e-09 | 0.66200808852613 | 4713.1721498789875
51 | 1.789324772918078e-09 | 0.6624609083048331 | 4713.172149878987
52 | 1.087329656780029e-09 | 0.6627319762389016 | 4713.172149878987
53 | 6.605815801057745e-10 | 0.662680015375584 | 4713.1721498789875
54 | 4.0125126430680283e-10 | 0.6625168563042105 | 4713.172149878987
55 | 2.438149288056883e-10 | 0.6626418948026295 | 4713.172149878987
56 | 1.481370089776529e-10 | 0.662760878195436 | 4713.1721498789875
57 | 8.989170860185538e-11 | 0.6622794148032383 | 4713.172149878988
